Timestamp,Balance,GBPUSD,GBPUSD_PositionType,GBPUSD_Units
2018-07-03 00:18:46.227000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:47.768000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:49.093000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:50.297000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:51.748000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:53.202000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:54.645000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:56.216000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:57.732000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:18:59.087000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:00.470000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:01.915000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:03.225000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:04.776000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:06.225000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:07.787000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:09.291000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:10.568000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:11.934000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:13.154000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:14.661000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:16.230000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:17.822000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:19.207000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:20.560000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:21.883000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:23.253000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:24.622000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:25.879000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:27.333000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:28.759000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:29.975000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:31.350000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:32.798000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:34.156000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:35.337000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:36.670000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:38.076000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:39.482000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:40.985000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:42.280000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:43.527000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:44.971000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:46.374000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:47.887000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:49.212000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:50.540000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:51.882000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:53.116000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:54.630000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:55.988000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:57.443000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:19:58.830000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:00.227000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:01.752000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:03.043000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:04.503000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:05.861000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:07.185000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:08.389000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:09.930000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:11.355000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:12.597000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:13.920000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:15.508000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:16.906000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:18.178000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:19.845000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:21.209000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:22.506000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:24.149000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:25.463000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:26.890000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:28.324000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:29.812000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:31.214000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:32.639000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:33.974000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:35.234000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:36.657000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:38.236000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:39.679000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:41.010000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:42.538000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:43.970000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:45.369000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:46.949000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:48.450000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:49.759000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:51.263000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:52.710000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:54.124000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:55.339000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:56.690000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:57.985000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:20:59.157000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:00.612000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:01.918000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:03.164000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:04.696000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:06.128000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:07.582000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:09.125000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:10.592000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:12.052000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:13.504000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:14.673000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:16.098000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:17.590000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:18.980000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:20.302000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:21.754000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:23.223000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:24.720000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:26.013000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:27.530000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:28.880000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:30.301000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:31.779000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:33.194000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:34.554000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:36.120000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:37.513000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:38.967000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:40.127000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:41.543000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:42.933000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:44.130000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:45.388000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:46.801000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:48.220000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:49.620000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:50.951000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:52.490000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:53.987000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:55.252000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:56.764000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:58.136000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:21:59.448000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:00.833000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:02.325000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:03.801000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:05.143000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:06.562000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:07.859000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:09.240000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:10.865000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:12.263000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:13.837000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:15.172000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:16.510000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:17.974000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:19.400000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:20.774000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:22.109000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:23.416000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:24.852000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:26.193000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:27.521000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:29.133000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:30.331000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:31.677000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:33.203000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:34.460000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:35.725000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:37.087000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:38.430000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:39.807000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:40.969000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:42.427000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:43.697000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:45.021000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:46.541000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:47.832000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:49.210000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:50.513000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:52.069000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:53.561000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:54.827000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:56.184000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:57.508000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:22:58.840000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:00.125000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:01.369000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:02.844000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:04.036000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:05.583000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:06.891000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:08.353000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:09.701000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:11.092000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:12.500000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:13.913000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:15.315000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:16.534000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:17.690000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:18.935000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:20.323000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:21.836000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:23.193000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:24.550000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:26.161000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:27.499000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:28.916000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:30.287000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:31.662000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:33.107000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:34.417000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:35.781000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:37.136000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:38.461000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:39.836000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:41.264000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:42.776000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:44.025000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:45.600000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:46.883000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:48.542000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:50.090000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:51.348000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:52.785000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:54.222000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:55.556000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:56.925000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:58.216000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:23:59.799000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:01.186000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:02.493000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:03.902000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:05.357000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:06.842000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:08.371000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:09.810000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:11.318000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:12.717000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:13.976000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:15.203000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:16.601000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:18.053000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:19.381000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:20.874000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:22.370000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:23.909000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:25.473000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:26.940000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:28.224000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:29.833000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:31.194000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:32.663000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:34.102000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:35.616000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:36.945000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:38.264000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:39.708000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:41.233000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:42.581000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:44.035000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:45.500000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:46.830000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:48.446000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:49.789000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:51.281000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:52.697000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:54.016000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:55.316000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:56.643000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:57.964000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:24:59.239000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:00.555000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:01.793000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:03.171000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:04.507000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:05.897000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:07.195000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:08.756000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:10.154000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:11.603000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:13.114000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:14.581000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:16.012000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:17.493000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:18.846000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:20.384000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:21.598000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:23.053000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:24.642000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:26.012000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:27.665000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:29.149000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:30.549000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:31.963000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:33.331000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:34.787000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:36.277000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:37.681000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:39.109000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:40.541000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:41.875000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:43.311000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:44.678000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:46.067000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:47.563000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:48.873000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:50.277000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:51.717000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:52.967000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:54.359000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:55.926000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:57.237000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:25:58.645000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:00.100000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:01.444000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:02.844000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:04.160000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:05.481000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:07.087000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:08.422000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:09.694000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:11.199000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:12.674000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:14.188000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:15.602000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:17.043000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:18.473000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:19.891000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:21.227000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:22.664000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:24.017000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:25.491000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:26.956000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:28.287000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:29.702000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:31.194000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:32.610000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:34.057000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:35.379000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:36.842000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:38.312000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:39.676000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:41.075000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:42.428000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:43.875000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:45.202000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:46.603000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:48.049000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:49.320000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:50.848000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:52.306000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:53.859000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:55.218000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:56.648000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:57.993000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:26:59.297000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:00.551000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:02.025000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:03.579000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:04.854000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:06.451000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:07.903000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:09.316000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:10.840000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:12.381000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:13.845000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:15.196000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:16.625000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:17.945000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:19.299000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:20.679000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:22.025000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:23.521000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:24.965000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:26.304000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:27.686000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:29.184000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:30.502000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:31.733000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:33.122000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:34.440000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:35.914000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:37.413000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:38.814000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:40.341000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:41.913000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:43.203000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:44.629000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:45.951000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:47.350000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:48.688000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:50.038000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:51.326000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:52.657000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:53.979000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:55.219000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:56.547000,100002.48,0.00, 0.00, 0.00
2018-07-03 00:27:57.991000,100002.48,2.66724, long, 2000
2018-07-03 00:27:59.445000,100002.48,2.65394, long, 2000
2018-07-03 00:28:00.860000,100002.48,2.68058, long, 2000
2018-07-03 00:28:02.310000,100002.48,2.68058, long, 2000
2018-07-03 00:28:03.669000,100002.48,2.66724, long, 2000
